correct 	math 	11.0secs 	12 * 4 	What is 12 * 4? 	== 	48 	RunAve=runAve math: 1/1 100% 11.0secs 	Sat Jan 16 2021 10:18:46 GMT-0600 (Central Standard Time)
correct 	math:+ 	17.3secs 	-11 + 2 	What is -11 + 2? 	== 	-9 	RunAve=runAve math:+: 4/4 100% 9.4secs 	Mon Apr 12 2021 15:34:15 GMT-0500 (Central Daylight Time)
correct 	spelling:typing-no-word:2 	9.5secs 	felony:typing-no-word 	??? 	== 	felony 	RunAve=runAve spelling:typing-no-word:2: 21/25 84% 9.0secs 	Mon Apr 12 2021 15:34:46 GMT-0500 (Central Daylight Time)
correct 	spelling:chat-only:2 	6.1secs 	talon:2 	ta___ 	== 	__lon 	RunAve=runAve spelling:chat-only:2: 21/25 84% 2.6secs 	Mon Apr 12 2021 15:35:03 GMT-0500 (Central Daylight Time)
correct 	spelling:chat-only:2 	2.0secs 	felon:2 	fe___ 	== 	__lon 	RunAve=runAve spelling:chat-only:2: 21/25 84% 2.4secs 	Mon Apr 12 2021 15:35:16 GMT-0500 (Central Daylight Time)
correct 	spelling:chat-only:2 	2.5secs 	melon:1 	m____ 	== 	_elon 	RunAve=runAve spelling:chat-only:2: 21/25 84% 2.4secs 	Mon Apr 12 2021 15:35:29 GMT-0500 (Central Daylight Time)
correct 	spelling:chat-only:2 	4.2secs 	felony:1 	f_____ 	== 	_elony 	RunAve=runAve spelling:chat-only:2: 21/25 84% 2.5secs 	Mon Apr 12 2021 15:35:45 GMT-0500 (Central Daylight Time)
correct 	math:* 	2.9secs 	7 * 1 	What is 7 * 1? 	== 	7 	RunAve=runAve math:*: 12/13 92% 4.0secs 	Mon Apr 12 2021 15:35:59 GMT-0500 (Central Daylight Time)
correct 	spelling:chat-only:2 	2.3secs 	talon:2 	ta___ 	== 	__lon 	RunAve=runAve spelling:chat-only:2: 21/25 84% 2.5secs 	Mon Apr 12 2021 15:36:22 GMT-0500 (Central Daylight Time)
correct 	spelling:chat-only:2 	2.8secs 	felon:1 	f____ 	== 	_elon 	RunAve=runAve spelling:chat-only:2: 21/25 84% 2.5secs 	Mon Apr 12 2021 15:36:36 GMT-0500 (Central Daylight Time)
correct 	spelling:chat-only:2 	2.6secs 	melon:2 	me___ 	== 	__lon 	RunAve=runAve spelling:chat-only:2: 22/25 88% 2.5secs 	Mon Apr 12 2021 15:36:49 GMT-0500 (Central Daylight Time)
wrong 	spelling:typing-no-word:2 	14.3secs 	felony:typing-no-word 	??? 	!= 	felon 	RunAve=runAve spelling:typing-no-word:2: 20/25 80% 9.3secs 	Mon Apr 12 2021 15:38:10 GMT-0500 (Central Daylight Time)
wrong 	spelling:typing-no-word:2 	8.1secs 	felony:typing-no-word 	??? 	!= 	felon 	RunAve=runAve spelling:typing-no-word:2: 19/25 76% 9.4secs 	Mon Apr 12 2021 15:38:24 GMT-0500 (Central Daylight Time)
correct 	spelling:typing-no-word:2 	5.5secs 	felony:typing-no-word 	??? 	== 	felony 	RunAve=runAve spelling:typing-no-word:2: 20/25 80% 9.3secs 	Mon Apr 12 2021 15:38:36 GMT-0500 (Central Daylight Time)
correct 	spelling:next-letter:2 	2.5secs 	felony:0next-letter 	______ 	== 	f 	RunAve=runAve spelling:next-letter:2: 24/25 96% 3.0secs 	Mon Apr 12 2021 15:38:49 GMT-0500 (Central Daylight Time)
correct 	spelling:next-letter:2 	2.3secs 	felony:1next-letter 	f_____ 	== 	e 	RunAve=runAve spelling:next-letter:2: 24/25 96% 3.0secs 	Mon Apr 12 2021 15:39:03 GMT-0500 (Central Daylight Time)
correct 	spelling:next-letter:2 	2.8secs 	felony:2next-letter 	fe____ 	== 	l 	RunAve=runAve spelling:next-letter:2: 24/25 96% 3.1secs 	Mon Apr 12 2021 15:39:16 GMT-0500 (Central Daylight Time)
correct 	spelling:next-letter:2 	3.7secs 	felony:3next-letter 	fel___ 	== 	o 	RunAve=runAve spelling:next-letter:2: 24/25 96% 3.1secs 	Mon Apr 12 2021 15:39:31 GMT-0500 (Central Daylight Time)
correct 	spelling:next-letter:2 	3.3secs 	felony:4next-letter 	felo__ 	== 	n 	RunAve=runAve spelling:next-letter:2: 24/25 96% 3.2secs 	Mon Apr 12 2021 15:39:46 GMT-0500 (Central Daylight Time)
wrong 	spelling:next-letter:2 	2.5secs 	felony:5next-letter 	felon_ 	!= 	n 	RunAve=runAve spelling:next-letter:2: 23/25 92% 3.2secs 	Mon Apr 12 2021 15:39:59 GMT-0500 (Central Daylight Time)
correct 	spelling:next-letter:2 	1.7secs 	felony:5next-letter 	felon_ 	== 	y 	RunAve=runAve spelling:next-letter:2: 23/25 92% 3.2secs 	Mon Apr 12 2021 15:40:07 GMT-0500 (Central Daylight Time)
correct 	spelling:typing:2 	7.7secs 	felony:typing 	felony 	== 	felony 	RunAve=runAve spelling:typing:2: 8/8 100% 9.2secs 	Mon Apr 12 2021 15:40:26 GMT-0500 (Central Daylight Time)
correct 	spelling:typing-no-word:2 	6.0secs 	felony:typing-no-word 	??? 	== 	felony 	RunAve=runAve spelling:typing-no-word:2: 20/25 80% 8.8secs 	Mon Apr 12 2021 15:40:43 GMT-0500 (Central Daylight Time)
correct 	spelling:typing-no-word:2 	5.7secs 	felony:typing-no-word 	??? 	== 	felony 	RunAve=runAve spelling:typing-no-word:2: 20/25 80% 8.7secs 	Mon Apr 12 2021 15:40:59 GMT-0500 (Central Daylight Time)
wrong 	spelling:chat-only:2 	2.4secs 	talon:1 	t____ 	!= 	_elon 	RunAve=runAve spelling:chat-only:2: 21/25 84% 2.6secs 	Mon Apr 12 2021 15:41:13 GMT-0500 (Central Daylight Time)
correct 	spelling:chat-only:2 	2.6secs 	talon:1 	t____ 	== 	_alon 	RunAve=runAve spelling:chat-only:2: 21/25 84% 2.5secs 	Mon Apr 12 2021 15:41:21 GMT-0500 (Central Daylight Time)
correct 	spelling:chat-only:2 	1.9secs 	felon:1 	f____ 	== 	_elon 	RunAve=runAve spelling:chat-only:2: 21/25 84% 2.5secs 	Mon Apr 12 2021 15:41:34 GMT-0500 (Central Daylight Time)
correct 	spelling:chat-only:2 	1.4secs 	melon:1 	m____ 	== 	_elon 	RunAve=runAve spelling:chat-only:2: 21/25 84% 2.5secs 	Mon Apr 12 2021 15:41:47 GMT-0500 (Central Daylight Time)
correct 	spelling:typing-no-word:2 	5.3secs 	felony:typing-no-word 	??? 	== 	felony 	RunAve=runAve spelling:typing-no-word:2: 20/25 80% 8.6secs 	Mon Apr 12 2021 15:42:03 GMT-0500 (Central Daylight Time)
correct 	spelling:typing-no-word:2 	12.7secs 	talon:typing-no-word 	??? 	== 	talon 	RunAve=runAve spelling:typing-no-word:2: 21/25 84% 8.7secs 	Mon Apr 12 2021 15:43:09 GMT-0500 (Central Daylight Time)
correct 	spelling:chat-only:2 	3.6secs 	talon:1 	t____ 	== 	_alon 	RunAve=runAve spelling:chat-only:2: 21/25 84% 2.5secs 	Mon Apr 12 2021 15:45:20 GMT-0500 (Central Daylight Time)
correct 	spelling:chat-only:2 	2.0secs 	felon:1 	f____ 	== 	_elon 	RunAve=runAve spelling:chat-only:2: 22/25 88% 2.5secs 	Mon Apr 12 2021 15:45:33 GMT-0500 (Central Daylight Time)
correct 	spelling:chat-only:2 	2.8secs 	melon:1 	m____ 	== 	_elon 	RunAve=runAve spelling:chat-only:2: 22/25 88% 2.5secs 	Mon Apr 12 2021 15:45:46 GMT-0500 (Central Daylight Time)
correct 	spelling:next-letter:2 	2.5secs 	felony:5next-letter 	felon_ 	== 	y 	RunAve=runAve spelling:next-letter:2: 23/25 92% 3.2secs 	Mon Apr 12 2021 15:46:00 GMT-0500 (Central Daylight Time)
wrong 	spelling:chat-only:2 	2.0secs 	felon:1 	f____ 	!= 	_leon 	RunAve=runAve spelling:chat-only:2: 22/25 88% 2.5secs 	Mon Apr 12 2021 15:46:13 GMT-0500 (Central Daylight Time)
correct 	spelling:chat-only:2 	2.0secs 	felon:1 	f____ 	== 	_elon 	RunAve=runAve spelling:chat-only:2: 22/25 88% 2.5secs 	Mon Apr 12 2021 15:46:21 GMT-0500 (Central Daylight Time)
correct 	spelling:chat-only:2 	3.4secs 	felony:3 	fel___ 	== 	___ony 	RunAve=runAve spelling:chat-only:2: 22/25 88% 2.6secs 	Mon Apr 12 2021 15:46:35 GMT-0500 (Central Daylight Time)
correct 	spelling:chat-only:2 	2.0secs 	melon:2 	me___ 	== 	__lon 	RunAve=runAve spelling:chat-only:2: 22/25 88% 2.6secs 	Mon Apr 12 2021 15:46:48 GMT-0500 (Central Daylight Time)
wrong 	spelling:chat-only:2 	3.1secs 	talon:1 	t____ 	!= 	_elon 	RunAve=runAve spelling:chat-only:2: 21/25 84% 2.6secs 	Mon Apr 12 2021 15:47:03 GMT-0500 (Central Daylight Time)
wrong 	spelling:chat-only:2 	3.1secs 	talon:1 	t____ 	!= 	_elon 	RunAve=runAve spelling:chat-only:2: 20/25 80% 2.6secs 	Mon Apr 12 2021 15:47:12 GMT-0500 (Central Daylight Time)
correct 	spelling:chat-only:2 	4.6secs 	talon:1 	t____ 	== 	_alon 	RunAve=runAve spelling:chat-only:2: 20/25 80% 2.7secs 	Mon Apr 12 2021 15:47:22 GMT-0500 (Central Daylight Time)
correct 	spelling:next-letter:2 	5.5secs 	talon:0next-letter 	_____ 	== 	t 	RunAve=runAve spelling:next-letter:2: 23/25 92% 3.3secs 	Mon Apr 12 2021 15:47:39 GMT-0500 (Central Daylight Time)
correct 	spelling:next-letter:2 	5.5secs 	talon:1next-letter 	t____ 	== 	a 	RunAve=runAve spelling:next-letter:2: 23/25 92% 3.4secs 	Mon Apr 12 2021 15:47:55 GMT-0500 (Central Daylight Time)
correct 	spelling:next-letter:2 	3.0secs 	talon:2next-letter 	ta___ 	== 	l 	RunAve=runAve spelling:next-letter:2: 24/25 96% 3.5secs 	Mon Apr 12 2021 15:48:09 GMT-0500 (Central Daylight Time)
correct 	spelling:next-letter:2 	3.5secs 	talon:3next-letter 	tal__ 	== 	o 	RunAve=runAve spelling:next-letter:2: 24/25 96% 3.5secs 	Mon Apr 12 2021 15:48:24 GMT-0500 (Central Daylight Time)
correct 	spelling:next-letter:2 	2.0secs 	talon:4next-letter 	talo_ 	== 	n 	RunAve=runAve spelling:next-letter:2: 24/25 96% 3.3secs 	Mon Apr 12 2021 15:48:37 GMT-0500 (Central Daylight Time)
correct 	spelling:typing:2 	10.1secs 	talon:typing 	talon 	== 	talon 	RunAve=runAve spelling:typing:2: 9/9 100% 9.3secs 	Mon Apr 12 2021 15:48:58 GMT-0500 (Central Daylight Time)
correct 	spelling:typing-no-word:2 	10.5secs 	talon:typing-no-word 	??? 	== 	talon 	RunAve=runAve spelling:typing-no-word:2: 21/25 84% 8.7secs 	Mon Apr 12 2021 15:49:20 GMT-0500 (Central Daylight Time)
wrong 	spelling:typing-no-word:2 	11.4secs 	felon:typing-no-word 	??? 	!= 	felony 	RunAve=runAve spelling:typing-no-word:2: 20/25 80% 8.9secs 	Mon Apr 12 2021 15:49:42 GMT-0500 (Central Daylight Time)
correct 	spelling:typing-no-word:2 	8.4secs 	felon:typing-no-word 	??? 	== 	felon 	RunAve=runAve spelling:typing-no-word:2: 20/25 80% 8.9secs 	Mon Apr 12 2021 15:49:57 GMT-0500 (Central Daylight Time)
correct 	spelling:typing-no-word:2 	6.2secs 	felon:typing-no-word 	??? 	== 	felon 	RunAve=runAve spelling:typing-no-word:2: 20/25 80% 8.8secs 	Mon Apr 12 2021 15:50:14 GMT-0500 (Central Daylight Time)
correct 	spelling:chat-only:2 	5.6secs 	felon:1 	f____ 	== 	_elon 	RunAve=runAve spelling:chat-only:2: 20/25 80% 2.9secs 	Mon Apr 12 2021 15:50:30 GMT-0500 (Central Daylight Time)
correct 	spelling:chat-only:2 	4.2secs 	felony:2 	fe____ 	== 	__lony 	RunAve=runAve spelling:chat-only:2: 21/25 84% 2.9secs 	Mon Apr 12 2021 15:50:46 GMT-0500 (Central Daylight Time)
correct 	spelling:chat-only:2 	2.6secs 	melon:1 	m____ 	== 	_elon 	RunAve=runAve spelling:chat-only:2: 21/25 84% 3.0secs 	Mon Apr 12 2021 15:50:59 GMT-0500 (Central Daylight Time)
correct 	spelling:chat-only:2 	4.2secs 	talon:1 	t____ 	== 	_alon 	RunAve=runAve spelling:chat-only:2: 21/25 84% 3.0secs 	Mon Apr 12 2021 15:52:00 GMT-0500 (Central Daylight Time)
correct 	spelling:chat-only:2 	6.3secs 	talon:1 	t____ 	== 	_alon 	RunAve=runAve spelling:chat-only:2: 21/25 84% 3.0secs 	Mon Apr 12 2021 15:52:18 GMT-0500 (Central Daylight Time)
correct 	spelling:chat-only:2 	2.5secs 	felony:1 	f_____ 	== 	_elony 	RunAve=runAve spelling:chat-only:2: 21/25 84% 3.1secs 	Mon Apr 12 2021 15:52:31 GMT-0500 (Central Daylight Time)
correct 	spelling:chat-only:2 	2.6secs 	melon:1 	m____ 	== 	_elon 	RunAve=runAve spelling:chat-only:2: 21/25 84% 3.1secs 	Mon Apr 12 2021 15:54:39 GMT-0500 (Central Daylight Time)
correct 	spelling:chat-only:2 	1.7secs 	felon:1 	f____ 	== 	_elon 	RunAve=runAve spelling:chat-only:2: 21/25 84% 3.0secs 	Mon Apr 12 2021 15:54:52 GMT-0500 (Central Daylight Time)
wrong 	spelling:chat-only:2 	4.1secs 	talon:1 	t____ 	!= 	_elon 	RunAve=runAve spelling:chat-only:2: 20/25 80% 3.0secs 	Mon Apr 12 2021 15:56:00 GMT-0500 (Central Daylight Time)
correct 	spelling:chat-only:2 	1.3secs 	talon:1 	t____ 	== 	_alon 	RunAve=runAve spelling:chat-only:2: 20/25 80% 3.0secs 	Mon Apr 12 2021 15:56:08 GMT-0500 (Central Daylight Time)
correct 	spelling:chat-only:2 	2.4secs 	felony:2 	fe____ 	== 	__lony 	RunAve=runAve spelling:chat-only:2: 20/25 80% 3.0secs 	Mon Apr 12 2021 15:56:21 GMT-0500 (Central Daylight Time)
correct 	spelling:chat-only:2 	1.7secs 	melon:1 	m____ 	== 	_elon 	RunAve=runAve spelling:chat-only:2: 21/25 84% 2.9secs 	Mon Apr 12 2021 15:56:34 GMT-0500 (Central Daylight Time)
correct 	spelling:typing-no-word:2 	8.2secs 	felon:typing-no-word 	??? 	== 	felon 	RunAve=runAve spelling:typing-no-word:2: 20/25 80% 8.7secs 	Mon Apr 12 2021 15:56:53 GMT-0500 (Central Daylight Time)
correct 	spelling:typing-no-word:2 	19.0secs 	talon:typing-no-word 	??? 	== 	talon 	RunAve=runAve spelling:typing-no-word:2: 20/25 80% 8.9secs 	Mon Apr 12 2021 15:58:15 GMT-0500 (Central Daylight Time)
correct 	spelling:chat-only:2 	2.1secs 	felon:1 	f____ 	== 	_elon 	RunAve=runAve spelling:chat-only:2: 21/25 84% 2.9secs 	Mon Apr 12 2021 15:58:28 GMT-0500 (Central Daylight Time)
correct 	spelling:chat-only:2 	2.6secs 	felony:2 	fe____ 	== 	__lony 	RunAve=runAve spelling:chat-only:2: 21/25 84% 3.0secs 	Mon Apr 12 2021 16:00:34 GMT-0500 (Central Daylight Time)
correct 	spelling:chat-only:2 	6.3secs 	melon:1 	m____ 	== 	_elon 	RunAve=runAve spelling:chat-only:2: 21/25 84% 3.2secs 	Mon Apr 12 2021 16:00:51 GMT-0500 (Central Daylight Time)
wrong 	spelling:chat-only:2 	2.5secs 	talon:1 	t____ 	!= 	_elon 	RunAve=runAve spelling:chat-only:2: 20/25 80% 3.1secs 	Mon Apr 12 2021 16:01:04 GMT-0500 (Central Daylight Time)
correct 	spelling:chat-only:2 	3.3secs 	talon:1 	t____ 	== 	_alon 	RunAve=runAve spelling:chat-only:2: 20/25 80% 3.2secs 	Mon Apr 12 2021 16:01:14 GMT-0500 (Central Daylight Time)
correct 	spelling:next-letter:2 	1.7secs 	talon:0next-letter 	_____ 	== 	t 	RunAve=runAve spelling:next-letter:2: 24/25 96% 3.3secs 	Mon Apr 12 2021 16:01:27 GMT-0500 (Central Daylight Time)
correct 	spelling:next-letter:2 	3.7secs 	talon:1next-letter 	t____ 	== 	a 	RunAve=runAve spelling:next-letter:2: 24/25 96% 3.2secs 	Mon Apr 12 2021 16:02:35 GMT-0500 (Central Daylight Time)
correct 	spelling:next-letter:2 	4.1secs 	talon:2next-letter 	ta___ 	== 	l 	RunAve=runAve spelling:next-letter:2: 24/25 96% 3.3secs 	Mon Apr 12 2021 16:03:35 GMT-0500 (Central Daylight Time)
correct 	spelling:next-letter:2 	5.1secs 	talon:3next-letter 	tal__ 	== 	o 	RunAve=runAve spelling:next-letter:2: 24/25 96% 3.5secs 	Mon Apr 12 2021 16:03:51 GMT-0500 (Central Daylight Time)
correct 	spelling:next-letter:2 	1.9secs 	talon:4next-letter 	talo_ 	== 	n 	RunAve=runAve spelling:next-letter:2: 24/25 96% 3.4secs 	Mon Apr 12 2021 16:04:04 GMT-0500 (Central Daylight Time)
correct 	spelling:typing:2 	6.5secs 	talon:typing 	talon 	== 	talon 	RunAve=runAve spelling:typing:2: 10/10 100% 9.0secs 	Mon Apr 12 2021 16:04:22 GMT-0500 (Central Daylight Time)
correct 	spelling:typing-no-word:2 	7.0secs 	talon:typing-no-word 	??? 	== 	talon 	RunAve=runAve spelling:typing-no-word:2: 20/25 80% 8.7secs 	Mon Apr 12 2021 16:04:40 GMT-0500 (Central Daylight Time)
correct 	spelling:chat-only:2 	2.8secs 	felon:1 	f____ 	== 	_elon 	RunAve=runAve spelling:chat-only:2: 20/25 80% 3.2secs 	Mon Apr 12 2021 16:04:54 GMT-0500 (Central Daylight Time)
correct 	spelling:chat-only:2 	4.6secs 	felony:3 	fel___ 	== 	___ony 	RunAve=runAve spelling:chat-only:2: 21/25 84% 3.3secs 	Mon Apr 12 2021 16:05:09 GMT-0500 (Central Daylight Time)
correct 	spelling:chat-only:2 	2.2secs 	melon:1 	m____ 	== 	_elon 	RunAve=runAve spelling:chat-only:2: 21/25 84% 3.3secs 	Mon Apr 12 2021 16:05:22 GMT-0500 (Central Daylight Time)
correct 	spelling:chat-only:2 	2.7secs 	talon:1 	t____ 	== 	_alon 	RunAve=runAve spelling:chat-only:2: 21/25 84% 3.2secs 	Mon Apr 12 2021 16:06:34 GMT-0500 (Central Daylight Time)
correct 	math:- 	16.4secs 	4 - 12 	What is 4 - 12? 	== 	-8 	RunAve=runAve math:-: 2/2 100% 9.9secs 	Mon Apr 12 2021 16:07:48 GMT-0500 (Central Daylight Time)
correct 	math:^ 	2.0secs 	11 ^ 2 	What is 11 ^ 2? 	== 	121 	RunAve=runAve math:^: 3/3 100% 3.0secs 	Mon Apr 12 2021 16:08:11 GMT-0500 (Central Daylight Time)
correct 	math:+ 	2.8secs 	11 + 0 	What is 11 + 0? 	== 	11 	RunAve=runAve math:+: 5/5 100% 8.1secs 	Mon Apr 12 2021 16:08:34 GMT-0500 (Central Daylight Time)
wrong 	spelling:chat-only:2 	2.4secs 	reckon:1 	r_____ 	!= 	_ockon 	RunAve=runAve spelling:chat-only:2: 20/25 80% 3.3secs 	Mon Apr 12 2021 16:08:58 GMT-0500 (Central Daylight Time)
correct 	spelling:chat-only:2 	1.7secs 	reckon:1 	r_____ 	== 	_eckon 	RunAve=runAve spelling:chat-only:2: 21/25 84% 3.2secs 	Mon Apr 12 2021 16:09:53 GMT-0500 (Central Daylight Time)
wrong 	spelling:chat-only:2 	10.2secs 	discreet:1 	d_______ 	!= 	_iscreett 	RunAve=runAve spelling:chat-only:2: 21/25 84% 3.5secs 	Mon Apr 12 2021 16:12:21 GMT-0500 (Central Daylight Time)
wrong 	spelling:chat-only:2 	4.0secs 	discreet:1 	d_______ 	!= 	_iscreett 	RunAve=runAve spelling:chat-only:2: 20/25 80% 3.5secs 	Mon Apr 12 2021 16:13:15 GMT-0500 (Central Daylight Time)
correct 	spelling:chat-only:2 	3.3secs 	discreet:1 	d_______ 	== 	_iscreet 	RunAve=runAve spelling:chat-only:2: 20/25 80% 3.4secs 	Mon Apr 12 2021 16:14:15 GMT-0500 (Central Daylight Time)
correct 	spelling:next-letter:2 	1.9secs 	discreet:0next-letter 	________ 	== 	d 	RunAve=runAve spelling:next-letter:2: 24/25 96% 3.4secs 	Mon Apr 12 2021 16:15:33 GMT-0500 (Central Daylight Time)
correct 	spelling:next-letter:2 	8.5secs 	discreet:1next-letter 	d_______ 	== 	i 	RunAve=runAve spelling:next-letter:2: 24/25 96% 3.6secs 	Mon Apr 12 2021 16:15:53 GMT-0500 (Central Daylight Time)
wrong 	spelling:next-letter:2 	2.6secs 	discreet:2next-letter 	di______ 	!= 	e 	RunAve=runAve spelling:next-letter:2: 23/25 92% 3.6secs 	Mon Apr 12 2021 16:16:06 GMT-0500 (Central Daylight Time)
correct 	spelling:next-letter:2 	14.9secs 	discreet:2next-letter 	di______ 	== 	s 	RunAve=runAve spelling:next-letter:2: 23/25 92% 3.7secs 	Mon Apr 12 2021 16:16:27 GMT-0500 (Central Daylight Time)
wrong 	spelling:next-letter:2 	4.8secs 	discreet:3next-letter 	dis_____ 	!= 	s 	RunAve=runAve spelling:next-letter:2: 22/25 88% 3.8secs 	Mon Apr 12 2021 16:16:43 GMT-0500 (Central Daylight Time)
correct 	spelling:next-letter:2 	5.5secs 	discreet:3next-letter 	dis_____ 	== 	c 	RunAve=runAve spelling:next-letter:2: 22/25 88% 3.9secs 	Mon Apr 12 2021 16:16:55 GMT-0500 (Central Daylight Time)
correct 	spelling:next-letter:2 	7.1secs 	discreet:4next-letter 	disc____ 	== 	r 	RunAve=runAve spelling:next-letter:2: 22/25 88% 4.1secs 	Mon Apr 12 2021 16:19:59 GMT-0500 (Central Daylight Time)
wrong 	spelling:next-letter:2 	3.5secs 	discreet:5next-letter 	discr___ 	!= 	i 	RunAve=runAve spelling:next-letter:2: 21/25 84% 4.2secs 	Mon Apr 12 2021 16:20:13 GMT-0500 (Central Daylight Time)
correct 	spelling:next-letter:2 	5.0secs 	discreet:5next-letter 	discr___ 	== 	e 	RunAve=runAve spelling:next-letter:2: 21/25 84% 4.3secs 	Mon Apr 12 2021 16:20:24 GMT-0500 (Central Daylight Time)
wrong 	spelling:next-letter:2 	4.5secs 	discreet:6next-letter 	discre__ 	!= 	t 	RunAve=runAve spelling:next-letter:2: 20/25 80% 4.3secs 	Mon Apr 12 2021 16:20:40 GMT-0500 (Central Daylight Time)
wrong 	spelling:next-letter:2 	2.7secs 	discreet:6next-letter 	discre__ 	!= 	a 	RunAve=runAve spelling:next-letter:2: 19/25 76% 4.3secs 	Mon Apr 12 2021 16:20:48 GMT-0500 (Central Daylight Time)
correct 	spelling:next-letter:2 	2.5secs 	discreet:6next-letter 	discre__ 	== 	e 	RunAve=runAve spelling:next-letter:2: 19/25 76% 4.3secs 	Mon Apr 12 2021 16:20:57 GMT-0500 (Central Daylight Time)
correct 	spelling:next-letter:2 	2.1secs 	discreet:7next-letter 	discree_ 	== 	t 	RunAve=runAve spelling:next-letter:2: 20/25 80% 4.2secs 	Mon Apr 12 2021 16:21:10 GMT-0500 (Central Daylight Time)
correct 	spelling:typing:2 	13.6secs 	discreet:typing 	discreet 	== 	discreet 	RunAve=runAve spelling:typing:2: 11/11 100% 9.4secs 	Mon Apr 12 2021 16:22:25 GMT-0500 (Central Daylight Time)
correct 	spelling:next-letter:2 	3.4secs 	discreet:0next-letter 	________ 	== 	d 	RunAve=runAve spelling:next-letter:2: 20/25 80% 4.3secs 	Mon Apr 12 2021 16:22:39 GMT-0500 (Central Daylight Time)
correct 	spelling:next-letter:2 	2.3secs 	discreet:1next-letter 	d_______ 	== 	i 	RunAve=runAve spelling:next-letter:2: 20/25 80% 4.3secs 	Mon Apr 12 2021 16:22:53 GMT-0500 (Central Daylight Time)
correct 	spelling:next-letter:2 	2.3secs 	discreet:2next-letter 	di______ 	== 	s 	RunAve=runAve spelling:next-letter:2: 20/25 80% 4.2secs 	Mon Apr 12 2021 16:23:06 GMT-0500 (Central Daylight Time)
correct 	spelling:next-letter:2 	3.5secs 	discreet:3next-letter 	dis_____ 	== 	c 	RunAve=runAve spelling:next-letter:2: 20/25 80% 4.1secs 	Mon Apr 12 2021 16:23:21 GMT-0500 (Central Daylight Time)
correct 	spelling:next-letter:2 	4.7secs 	discreet:4next-letter 	disc____ 	== 	r 	RunAve=runAve spelling:next-letter:2: 20/25 80% 4.2secs 	Mon Apr 12 2021 16:23:36 GMT-0500 (Central Daylight Time)
wrong 	spelling:next-letter:2 	16.3secs 	discreet:5next-letter 	discr___ 	!= 	a 	RunAve=runAve spelling:next-letter:2: 19/25 76% 4.7secs 	Mon Apr 12 2021 16:24:04 GMT-0500 (Central Daylight Time)
correct 	spelling:next-letter:2 	2.6secs 	discreet:5next-letter 	discr___ 	== 	e 	RunAve=runAve spelling:next-letter:2: 19/25 76% 4.7secs 	Mon Apr 12 2021 16:24:12 GMT-0500 (Central Daylight Time)
correct 	spelling:next-letter:2 	9.6secs 	discreet:6next-letter 	discre__ 	== 	e 	RunAve=runAve spelling:next-letter:2: 19/25 76% 5.0secs 	Mon Apr 12 2021 16:24:33 GMT-0500 (Central Daylight Time)
correct 	spelling:next-letter:2 	3.1secs 	discreet:7next-letter 	discree_ 	== 	t 	RunAve=runAve spelling:next-letter:2: 19/25 76% 5.0secs 	Mon Apr 12 2021 16:25:35 GMT-0500 (Central Daylight Time)
correct 	spelling:typing:2 	15.9secs 	discreet:typing 	discreet 	== 	discreet 	RunAve=runAve spelling:typing:2: 12/12 100% 10.0secs 	Mon Apr 12 2021 16:26:02 GMT-0500 (Central Daylight Time)
correct 	spelling:next-letter:2 	2.1secs 	discreet:0next-letter 	________ 	== 	d 	RunAve=runAve spelling:next-letter:2: 19/25 76% 4.9secs 	Mon Apr 12 2021 16:26:15 GMT-0500 (Central Daylight Time)
correct 	spelling:next-letter:2 	1.7secs 	discreet:1next-letter 	d_______ 	== 	i 	RunAve=runAve spelling:next-letter:2: 19/25 76% 4.8secs 	Mon Apr 12 2021 16:26:28 GMT-0500 (Central Daylight Time)
correct 	spelling:next-letter:2 	2.5secs 	discreet:2next-letter 	di______ 	== 	s 	RunAve=runAve spelling:next-letter:2: 19/25 76% 4.8secs 	Mon Apr 12 2021 16:26:41 GMT-0500 (Central Daylight Time)
correct 	spelling:next-letter:2 	7.1secs 	discreet:3next-letter 	dis_____ 	== 	c 	RunAve=runAve spelling:next-letter:2: 19/25 76% 5.0secs 	Mon Apr 12 2021 16:26:59 GMT-0500 (Central Daylight Time)
correct 	spelling:next-letter:2 	2.2secs 	discreet:4next-letter 	disc____ 	== 	r 	RunAve=runAve spelling:next-letter:2: 19/25 76% 4.7secs 	Mon Apr 12 2021 16:27:12 GMT-0500 (Central Daylight Time)
correct 	spelling:next-letter:2 	2.5secs 	discreet:5next-letter 	discr___ 	== 	e 	RunAve=runAve spelling:next-letter:2: 20/25 80% 4.7secs 	Mon Apr 12 2021 16:27:26 GMT-0500 (Central Daylight Time)
correct 	spelling:next-letter:2 	3.2secs 	discreet:6next-letter 	discre__ 	== 	e 	RunAve=runAve spelling:next-letter:2: 20/25 80% 4.3secs 	Mon Apr 12 2021 16:28:35 GMT-0500 (Central Daylight Time)
